0,1,2,3,4,5,6,7,8,9,10,11,12,Label,Filename
61.802494,98.96531,-31.367254,15.975544,-9.519111,-2.6038866,-10.6217165,-3.0701525,-7.384867,-4.062573,-7.4791574,-3.7743645,-5.9708924,classical,classical.00060_pitch.wav
195.23343,52.85344,-7.8817286,5.477783,-0.6405385,-2.0406222,-3.488378,-1.9461474,-1.5920435,-2.0151772,-2.79563,-1.9128113,-1.1424412,classical,classical.00060_reverb.wav
57.696465,108.69879,-29.385706,15.918372,-5.941998,-1.8812188,-8.983498,-4.5106153,-5.863502,-4.248483,-6.1227794,-4.8558135,-5.149501,classical,classical.00060_stretch.wav
56.66987,102.02033,-10.482148,12.507409,6.6302724,4.144186,-0.11032803,-1.6233813,-2.4923787,-2.0893,-2.5552776,-1.6787993,-0.85979074,classical,classical.00061_compress.wav
42.045578,123.791245,-21.894587,18.0632,4.4029746,3.9024186,-1.5983325,-3.64971,-4.348795,-3.8981926,-3.9884367,-2.7979567,-1.9697901,classical,classical.00061_noise.wav
39.52527,126.98416,-24.317675,19.705128,3.3667717,4.526211,-1.9637957,-3.4644456,-4.455498,-3.8440368,-4.017109,-2.7815423,-1.983964,classical,classical.00061_original.wav
1.653146,125.71219,-26.902086,22.854223,-0.029537112,2.5548565,-6.6805573,-4.78947,-6.6965356,-4.350123,-4.9047666,-1.3231182,-4.2419195,classical,classical.00061_pitch.wav
186.6013,60.69259,-6.6350718,6.4806013,2.4488723,1.876546,-0.9042262,-1.5855548,-2.3682508,-1.7610402,-1.5563962,-1.0133581,-0.49504188,classical,classical.00061_reverb.wav
-2.9492514,134.2554,-24.209414,20.189684,4.3135843,3.8158908,-2.4819741,-5.239652,-5.443059,-5.207086,-5.272127,-4.0431643,-2.350167,classical,classical.00061_stretch.wav
92.15345,96.46318,-13.325198,12.594227,5.8222914,3.7004921,-3.4640946,-0.14676705,-1.183744,-0.8288027,-0.6611885,-1.9446638,0.5975544,classical,classical.00062_compress.wav
91.23307,108.3006,-21.348833,16.76166,2.8069816,4.228418,-5.2829247,-0.53864247,-2.36069,-1.448428,-1.5269668,-3.1057467,-0.44216517,classical,classical.00062_noise.wav
90.26048,109.56952,-22.391058,17.55204,2.2498956,4.5992665,-5.536371,-0.3760268,-2.4670422,-1.3802239,-1.5699476,-3.0923774,-0.45122522,classical,classical.00062_original.wav
65.14322,104.40732,-23.92975,19.049341,1.7349315,2.359785,-8.041283,1.9547877,-5.3989034,-0.07318766,-5.1830215,-1.0489285,-2.612082,classical,classical.00062_pitch.wav
191.04887,59.108356,-4.762415,7.90278,4.6033792,2.4992967,-1.9337895,-1.3308825,-0.8052793,-0.18925634,-0.65299976,-1.11311,-0.31671503,classical,classical.00062_reverb.wav
60.69346,112.686066,-21.436985,16.643341,4.5476003,4.325586,-7.4313245,-0.6596583,-3.4248333,-2.437025,-1.9028689,-4.68784,-0.40560043,classical,classical.00062_stretch.wav
10.729565,125.98202,12.035654,10.08928,4.025175,1.801047,-2.7331796,-6.2532225,-8.093829,-6.5764446,-4.075481,-2.4836767,-2.5110083,classical,classical.00063_compress.wav
-30.475813,165.31523,11.175796,6.3698754,4.256913,2.2414296,-3.3542562,-6.760391,-9.324016,-8.236059,-5.4016953,-2.9000602,-3.0839536,classical,classical.00063_noise.wav
-34.722027,170.21132,8.474171,7.4446054,3.8725154,2.454214,-3.5154076,-6.644965,-9.390508,-8.204493,-5.4558783,-2.8307583,-3.1039426,classical,classical.00063_original.wav
-84.38284,172.56827,14.265198,6.775478,0.74773884,-0.7508554,-8.831594,-8.673203,-11.2399845,-5.6250467,-2.610465,-0.4317568,-6.203443,classical,classical.00063_pitch.wav
160.87115,78.46159,-1.6855512,7.2606335,1.2548869,0.6905147,-3.2484262,-5.4363,-7.175942,-6.2023587,-4.1403317,-2.5339046,-2.4503386,classical,classical.00063_reverb.wav
-90.3412,172.4629,23.350441,9.245598,4.744325,1.9746268,-4.7147827,-7.336953,-10.175258,-10.095838,-7.2887783,-3.3674116,-2.5275304,classical,classical.00063_stretch.wav
25.587582,111.30636,-1.1006874,7.498669,0.54563916,-3.4271414,-7.5203075,-7.1211486,-4.7917423,-0.9380213,1.0951469,1.6901841,0.38288093,classical,classical.00064_compress.wav
-3.5774024,140.15985,-2.8423052,8.35808,0.6485459,-3.5055363,-8.926023,-8.390635,-6.169942,-1.9741787,0.6023847,1.0741682,-0.15284847,classical,classical.00064_noise.wav
-5.948024,142.78427,-4.151332,8.858296,0.41112554,-3.3052444,-9.117729,-8.257667,-6.241645,-1.9615879,0.62463135,1.0860279,-0.1996993,classical,classical.00064_original.wav
-44.37024,145.044,-1.0316592,8.906249,-4.1757774,-5.2951355,-10.330757,-6.969114,-5.703185,1.6155375,0.6220876,0.5001822,-2.3576336,classical,classical.00064_pitch.wav
160.2235,62.01462,-8.372394,3.729623,-2.1857843,-4.247541,-7.7461905,-7.5471725,-6.4335246,-3.2920136,-0.18587175,1.5690686,0.46458668,classical,classical.00064_reverb.wav
-55.335228,149.94168,8.595119,9.797706,-1.006904,-6.2614856,-10.536297,-8.99968,-6.3328958,-1.5155507,-0.09105562,0.49158108,-0.03871313,classical,classical.00064_stretch.wav
26.400711,113.5532,-3.832051,3.4092095,-2.9080584,-4.575246,-7.7429137,-6.9922204,-5.602363,-4.1474795,-3.9394825,-3.728708,-3.2299325,classical,classical.00065_compress.wav
-6.525532,148.41519,-10.484531,4.2469883,-2.977829,-5.285605,-9.562429,-8.988567,-7.644759,-5.473712,-4.8276367,-4.1779594,-4.0821342,classical,classical.00065_noise.wav
-10.603921,153.17769,-13.252416,5.510175,-3.5627205,-4.9438686,-9.811983,-8.810279,-7.7267427,-5.4488335,-4.8639193,-4.13692,-4.1198225,classical,classical.00065_original.wav
-55.465252,158.98166,-10.006049,-0.22143286,-7.7252254,-6.4414535,-12.102003,-8.2360115,-7.409176,-4.3957024,-4.8831015,-3.0585854,-6.480838,classical,classical.00065_pitch.wav
166.40646,68.92364,-6.631389,3.3051233,-2.2074091,-2.5116563,-5.022048,-4.918207,-5.1026287,-4.8373594,-4.9758077,-4.680872,-4.3761563,classical,classical.00065_reverb.wav
-63.48956,163.9943,-3.0445454,2.3368273,-5.1937666,-6.4945397,-11.372519,-10.198485,-8.381071,-5.9937906,-5.41884,-3.5765805,-2.8858676,classical,classical.00065_stretch.wav
9.117323,111.13183,2.0639584,6.977223,-0.19782345,-3.7616057,-8.182248,-9.190316,-8.839266,-6.0236025,-3.6641154,-1.5459356,0.029123614,classical,classical.00066_compress.wav
-35.038345,148.6296,-0.16266114,6.745129,-0.7869517,-4.1943603,-10.736086,-12.624137,-12.0490265,-7.6055613,-3.3281188,-0.87782276,-1.2297716,classical,classical.00066_noise.wav
-41.416046,155.68195,-3.6861262,8.130457,-1.3977431,-3.7876391,-11.058594,-12.448251,-12.103283,-7.59579,-3.345974,-0.86771923,-1.2025236,classical,classical.00066_original.wav
-89.59657,165.29305,0.75904965,3.685566,-5.9845552,-8.083447,-14.264497,-12.376358,-10.492565,-4.8922586,-3.2141516,0.1019515,-0.96373814,classical,classical.00066_pitch.wav
157.49614,65.56332,-6.351611,5.528199,-0.796871,-2.2940485,-7.065102,-9.265439,-9.423166,-6.07783,-2.3406727,-0.7012023,-1.7088332,classical,classical.00066_reverb.wav
-92.83642,163.89069,6.9018846,5.7700834,-2.8782587,-5.387597,-12.091098,-13.529635,-13.219591,-9.182345,-5.297095,-2.1661723,-1.8349006,classical,classical.00066_stretch.wav
42.75078,118.58076,-4.2812586,6.898995,-1.4167323,-3.8003788,-7.8846717,-7.909461,-6.3163266,-3.8646088,-2.8832197,-2.2110791,-2.157329,classical,classical.00067_compress.wav
19.857197,148.74673,-14.554929,9.059951,-1.7824296,-3.882967,-9.553862,-9.479441,-8.026477,-5.2136207,-3.5538824,-2.206826,-3.0878143,classical,classical.00067_noise.wav
15.927887,153.58182,-17.825136,10.831052,-2.5970523,-3.5110726,-9.761925,-9.392036,-8.03933,-5.2201686,-3.5772095,-2.1438396,-3.126382,classical,classical.00067_original.wav
-17.312103,154.43059,-18.79351,8.810527,-6.852499,-7.2466683,-13.122772,-8.569397,-6.99008,-3.8470516,-2.8145556,-2.4891043,-5.6565475,classical,classical.00067_pitch.wav
168.68513,69.11412,-5.610506,4.6436243,-1.9232506,-3.328385,-6.052667,-5.76014,-4.6724935,-2.844063,-1.7658359,-1.5261427,-2.1103976,classical,classical.00067_reverb.wav
-27.891804,161.91469,-12.64658,9.671809,-3.8575447,-5.4708858,-11.631071,-10.067903,-7.8080754,-5.4312286,-3.8687108,-2.812197,-3.8211737,classical,classical.00067_stretch.wav
64.45823,89.94553,-24.987602,7.558834,-2.3694642,-2.0210686,-3.0420077,-4.122856,-4.5167704,-2.0852005,-3.1566288,-1.9173813,-0.0081519475,classical,classical.00068_compress.wav
56.45437,108.232414,-36.866848,15.07635,-5.604561,-1.5730758,-3.8116167,-3.9112318,-4.814495,-1.9891396,-4.6221166,-3.0313241,-1.0941848,classical,classical.00068_noise.wav
54.290604,111.06123,-39.22537,16.888361,-6.8729315,-0.7538246,-4.3236113,-3.5986855,-5.0056353,-1.8673553,-4.7248816,-2.952021,-1.1379943,classical,classical.00068_original.wav
18.080975,104.665344,-41.777157,18.010426,-11.172028,-0.56872827,-5.3443346,-3.7719865,-4.893748,-2.5144668,-6.4706354,2.2534568,2.808224,classical,classical.00068_pitch.wav
186.5943,53.107033,-12.815638,2.36579,-2.6306837,-2.788424,-3.913263,-3.8071296,-3.2465413,-1.689187,-1.254834,-0.72752136,-0.16586824,classical,classical.00068_reverb.wav
12.9253845,117.86353,-40.265137,17.817663,-7.241969,-2.914128,-4.089618,-3.708388,-5.069181,-2.1036143,-6.1981134,-2.92705,-0.034052007,classical,classical.00068_stretch.wav
59.001167,95.09879,-19.487404,11.353376,1.8913667,1.0985444,-0.47593564,-1.5030248,-1.5564731,-1.1037211,-1.9106,-0.38668224,0.5464399,classical,classical.00069_compress.wav
53.916714,116.27896,-32.381687,19.298882,-1.1398879,2.0879183,-0.85626143,-1.1700323,-1.9201839,-1.1089689,-2.6048975,-0.25283086,0.07962017,classical,classical.00069_noise.wav
52.906822,117.61891,-33.51005,20.179216,-1.777308,2.5227792,-1.1555467,-0.97319525,-2.0477917,-1.008032,-2.6845214,-0.18806063,0.0185019,classical,classical.00069_original.wav
13.335969,113.33088,-33.290268,23.873522,-4.2344255,3.3419094,-1.6279382,-0.31306592,-1.9211224,-0.9725988,-1.3667306,3.811482,2.1665232,classical,classical.00069_pitch.wav
176.51978,56.16778,-10.404186,3.7311907,-0.6737881,-0.5474957,-1.7351061,-1.5360883,-1.8127621,-1.806661,-1.5823225,-0.43933737,0.25150824,classical,classical.00069_reverb.wav
5.486693,124.41783,-32.51633,23.940643,-0.536472,2.8941972,-0.7269484,-1.3468761,-1.27046,-0.22322345,-3.972236,-0.96345,-0.5152286,classical,classical.00069_stretch.wav
55.07234,96.88753,-16.147726,11.660461,0.58369803,-1.8410261,-1.6488774,-1.823004,-2.4566774,-1.4352022,-1.8422122,-0.25006613,1.6793897,classical,classical.00070_compress.wav
45.7281,117.317825,-27.208445,19.263845,-2.5372908,-1.1619054,-2.1948745,-1.7446432,-3.4727142,-1.638611,-2.5035627,0.1267295,2.0591652,classical,classical.00070_noise.wav
44.383472,119.07366,-28.640684,20.364973,-3.3095822,-0.6605064,-2.526879,-1.5193559,-3.6283648,-1.5204585,-2.5971308,0.19801503,2.0196633,classical,classical.00070_original.wav
10.226201,114.36632,-30.366959,21.69168,-7.8897343,-0.37665212,-3.4345808,-1.8058466,-4.5531697,-0.2062225,-1.1303421,4.928012,1.7613732,classical,classical.00070_pitch.wav
177.00528,55.429337,-8.998026,5.647716,-0.41329628,-1.2071623,-2.6817863,-2.4906912,-2.74319,-2.047311,-2.1220627,-1.0468123,0.9130386,classical,classical.00070_reverb.wav
5.5342293,125.74023,-27.82366,21.559662,-2.7596414,-0.77613425,-1.5767977,-1.6082785,-4.1554246,-2.168217,-3.3154128,0.35735056,2.551981,classical,classical.00070_stretch.wav
53.965626,94.9989,-16.819115,12.838589,0.52990186,-2.9607368,-3.1193252,-2.043173,-2.1219158,-2.865822,-4.779423,-2.269165,0.114305876,classical,classical.00071_compress.wav
44.6273,116.46938,-30.375505,22.303442,-3.0251346,-2.4204946,-3.3940465,-1.9568934,-1.9174111,-3.138862,-6.619312,-2.8871515,0.06717568,classical,classical.00071_noise.wav
42.79488,118.89915,-32.439163,23.933016,-4.205175,-1.6351249,-3.8974426,-1.6560669,-2.082924,-3.0272307,-6.696371,-2.8490257,0.040336084,classical,classical.00071_original.wav
6.7885246,114.47619,-33.91978,27.37476,-9.197122,-0.5256946,-3.6576877,-0.43321913,-4.009959,-5.6248097,-6.202273,3.36847,0.5580994,classical,classical.00071_pitch.wav
179.4736,55.808517,-9.522968,5.805222,-0.27595755,-1.380827,-3.072809,-2.5131378,-2.4140337,-2.4999614,-2.785499,-1.5984535,-0.4207653,classical,classical.00071_reverb.wav
2.6178253,127.1108,-33.03151,26.000866,-3.4892454,-2.7809703,-3.5178103,-2.094874,-2.0670946,-3.5601246,-8.229099,-3.4984436,0.08054275,classical,classical.00071_stretch.wav
47.658356,107.89438,-6.657978,18.149134,5.405324,-0.12145274,-0.042407356,2.6174252,1.7557957,0.667445,0.8704691,2.8416097,1.6617904,classical,classical.00072_compress.wav
36.607586,129.9941,-17.116982,25.580498,3.4392552,0.11354648,-0.120726705,2.9466052,1.5628027,0.111329675,0.21439473,3.1239488,1.8160726,classical,classical.00072_noise.wav
34.408627,132.81125,-19.339598,27.198587,2.3812435,0.7382148,-0.4735623,3.1558855,1.4555954,0.15107399,0.17711483,3.160262,1.8245225,classical,classical.00072_original.wav
1.861258,126.497025,-20.143766,30.203224,-2.5264883,1.4971758,0.48554304,5.188598,-0.7806775,0.5931414,1.4311178,4.2778454,-1.9691695,classical,classical.00072_pitch.wav
176.20221,66.98823,-2.2836,10.3335905,3.4565985,1.3545004,-0.28874633,0.7718315,0.48665994,-0.20585714,-0.013750332,1.1731447,0.46387437,classical,classical.00072_reverb.wav
-3.6340647,134.60585,-18.764557,29.067137,3.2840223,-1.0697501,-0.6112884,4.078035,2.1616585,-0.30159527,-0.15385458,3.4119146,1.6074467,classical,classical.00072_stretch.wav
45.05092,100.987785,-16.842762,7.260115,-0.9072772,-4.1551623,-6.388585,-6.6030617,-4.7553678,-0.56951696,1.4101821,3.7747252,4.528281,classical,classical.00073_compress.wav
29.026583,127.43182,-30.189632,13.914452,-3.4130547,-4.866875,-7.00963,-7.1505756,-5.2784977,-0.346099,0.717553,3.4748533,4.946802,classical,classical.00073_noise.wav
25.119997,132.47488,-34.13879,16.649607,-5.0914392,-3.9324267,-7.484697,-6.8937087,-5.451586,-0.221319,0.6192035,3.5275362,4.938786,classical,classical.00073_original.wav
-9.646593,128.49783,-36.084747,17.570728,-9.704027,-5.5873117,-9.241743,-6.9599075,-1.8843074,3.496589,2.9672127,7.025326,3.7661314,classical,classical.00073_pitch.wav
177.62585,55.23553,-10.873782,2.6770387,-3.140642,-4.0630593,-5.3879642,-4.1398683,-2.248664,0.23869355,1.408266,2.1613576,1.97767,classical,classical.00073_reverb.wav
-21.123577,140.36127,-32.84056,16.96635,-5.0783668,-5.6077204,-6.305409,-7.0912747,-5.657494,0.04216279,0.6131377,3.9177713,5.6575437,classical,classical.00073_stretch.wav
67.04153,107.35616,-13.520591,12.148021,1.5488175,-0.6097377,-2.3554895,-2.9202914,-3.6240757,-2.7243624,-3.5733192,-1.3467416,0.8931513,classical,classical.00074_compress.wav
60.133858,128.70781,-26.484337,19.518042,-1.242841,-0.23536062,-2.7164183,-2.9007874,-3.9837012,-2.9799278,-4.5251946,-1.5697331,0.7889134,classical,classical.00074_noise.wav
58.21914,131.23685,-28.58796,21.100965,-2.3266823,0.4429803,-3.1092918,-2.6887789,-4.1069508,-2.9004672,-4.597652,-1.4932178,0.7231894,classical,classical.00074_original.wav
29.332672,127.82095,-30.426163,23.488636,-5.677887,0.7442639,-4.490359,-3.2833238,-5.145554,-3.4090264,-3.8623364,3.079368,2.565769,classical,classical.00074_pitch.wav
179.34769,62.629963,-7.8949833,5.2465963,-0.23665434,-1.1741726,-2.9222243,-3.4388626,-4.576175,-4.162413,-3.6440887,-1.8324356,-0.35821787,classical,classical.00074_reverb.wav
21.385298,136.48474,-28.6801,22.340538,-2.118179,-0.6602816,-3.0198822,-3.0786421,-4.0787096,-2.6549451,-5.0414543,-1.6411422,0.97250843,classical,classical.00074_stretch.wav
28.106646,98.147156,-8.235002,14.560843,3.7427135,-0.21852851,-0.11409747,0.61873186,-0.118664876,-0.78260905,-1.5509353,1.7225688,4.7010727,classical,classical.00075_compress.wav
10.283868,125.36962,-22.012905,23.567402,1.7839106,-0.3268334,0.9247145,0.88940215,0.2719341,-0.63745815,-2.7629387,2.0860152,5.0679274,classical,classical.00075_noise.wav
7.459118,128.98611,-24.92564,25.7011,0.3924296,0.47780415,0.4953132,1.1319968,0.13622448,-0.5229052,-2.8630803,2.1620142,5.0550623,classical,classical.00075_original.wav
-30.370619,125.03794,-24.838736,31.183868,-3.4633055,1.6792374,0.6456553,1.6559466,-0.7558188,-2.488596,-0.23886985,9.426926,5.214589,classical,classical.00075_pitch.wav
164.76396,58.047844,-5.6998763,7.0156584,0.38568735,-0.19777897,-1.702059,-1.4468341,-2.015163,-1.6340327,-1.0214862,1.119843,3.1161845,classical,classical.00075_reverb.wav
-37.647312,135.78003,-24.724693,30.100485,1.9861616,-0.861033,0.5376426,0.9652671,1.2701259,-0.17833206,-3.9449608,2.8917904,5.795883,classical,classical.00075_stretch.wav
55.144176,109.347336,-13.8691025,12.784146,2.2371788,-1.8558499,-3.025982,-3.4749908,-4.0559626,-3.0194266,-3.4983256,-1.0298672,1.0593499,classical,classical.00076_compress.wav
45.58053,131.38765,-27.331522,21.046347,-0.39228213,-1.8527312,-3.1127343,-3.7907393,-4.6964827,-3.7022316,-5.088664,-1.1930525,1.4151778,classical,classical.00076_noise.wav
43.130234,134.62779,-30.025553,23.096245,-1.8113527,-0.9577754,-3.6680264,-3.427674,-4.929575,-3.5429473,-5.2142987,-1.1012379,1.3580948,classical,classical.00076_original.wav
13.046841,128.42628,-32.896736,25.740423,-6.53655,-1.3186079,-5.2589297,-4.0076523,-5.728786,-3.7671945,-3.5548654,3.8732994,1.8617351,classical,classical.00076_pitch.wav
181.08517,64.41067,-6.6628804,6.22093,0.1031391,-1.1651222,-3.397203,-4.070533,-4.9912415,-4.114816,-2.8634858,-1.2523464,-0.28604677,classical,classical.00076_reverb.wav
6.546263,140.77051,-30.51523,24.51789,-1.0409794,-2.119035,-3.5833654,-3.8774278,-5.2821426,-3.8317072,-5.979452,-1.3965597,1.0552737,classical,classical.00076_stretch.wav
31.147451,118.041824,-3.3223877,5.8446684,-0.9013422,-4.7424865,-9.252117,-8.12887,-6.390228,-4.663369,-3.4734647,-3.2685688,-3.94854,classical,classical.00077_compress.wav
-0.82060444,151.75214,-16.048225,8.308728,-1.5126134,-6.593359,-12.771905,-11.046054,-9.311449,-5.874097,-4.1204495,-4.1569524,-5.685244,classical,classical.00077_noise.wav
-7.4373717,160.044,-22.008297,11.952595,-3.4179456,-5.711625,-13.13851,-10.936479,-9.318172,-5.8618474,-4.1903563,-4.0522075,-5.754677,classical,classical.00077_original.wav
-44.61496,159.02682,-23.474598,8.703167,-8.120004,-12.660363,-16.147718,-9.807249,-7.663924,-6.014263,-6.029784,-6.1004467,-7.1377172,classical,classical.00077_pitch.wav
166.09268,66.967255,-6.0748787,4.7637224,-1.7360777,-4.0680485,-8.052113,-7.766516,-5.871827,-3.8982217,-3.5798938,-2.9525106,-1.2871724,classical,classical.00077_reverb.wav
-56.483185,170.17337,-17.437273,10.628245,-2.6120453,-8.551507,-16.045473,-11.950933,-8.249538,-5.958633,-4.4473667,-3.4490383,-5.973662,classical,classical.00077_stretch.wav
14.889565,123.600876,8.100035,8.855388,1.7306712,-0.54619336,-5.091499,-6.404207,-6.7209916,-5.349087,-3.8881657,-3.0516317,-2.715903,classical,classical.00078_compress.wav
-25.346262,164.32678,-2.1937952,11.577029,0.6741395,-1.3613508,-5.29732,-9.015358,-8.606425,-7.22574,-5.473288,-4.4934816,-3.9273205,classical,classical.00078_noise.wav
-33.330494,174.68039,-10.349537,17.290945,-2.9387026,0.6459813,-6.15316,-8.8904295,-8.392096,-7.532774,-5.1999207,-4.6916904,-3.8164365,classical,classical.00078_original.wav
-75.971504,174.3844,-7.2131033,19.348501,-5.811802,-1.965371,-10.266691,-10.807545,-8.634575,-7.410296,-4.993126,-5.6658626,-3.5298514,classical,classical.00078_pitch.wav
162.68112,76.60634,-2.2209983,7.451136,0.9903888,-0.04197166,-3.5128133,-4.0592365,-4.2752895,-3.154985,-2.7529535,-2.5541775,-2.4590218,classical,classical.00078_reverb.wav
-92.186165,181.9096,-2.5098598,21.822803,-1.5302938,-1.4617523,-7.101193,-10.51968,-6.412989,-7.796183,-5.030355,-5.3307304,-3.6155107,classical,classical.00078_stretch.wav
35.593132,113.54204,-6.3553286,4.1025314,-2.553505,-4.6189594,-6.075562,-3.477258,-2.728279,-3.3504837,-4.4270244,-4.907685,-4.684946,classical,classical.00079_compress.wav
11.131271,147.96654,-21.439392,6.647036,-3.725247,-6.3584323,-8.470626,-4.675333,-4.791421,-4.8838644,-6.4279795,-6.8816266,-6.1691823,classical,classical.00079_noise.wav
6.540238,153.8267,-25.860668,9.535856,-5.4234433,-5.404697,-9.017479,-4.3755255,-4.9590645,-4.7819777,-6.4626675,-6.887287,-6.156034,classical,classical.00079_original.wav
-34.42921,158.73161,-28.020546,7.876053,-9.423095,-10.089376,-10.064378,-2.9962745,-5.9168906,-7.597443,-8.429234,-6.5787673,-5.764093,classical,classical.00079_pitch.wav
170.46321,65.56139,-7.7824616,2.8371537,-3.3272922,-3.6730201,-4.833896,-3.6746697,-3.7678583,-3.6547604,-3.8086874,-3.7334683,-3.5290866,classical,classical.00079_reverb.wav
-43.923832,167.9095,-22.01123,8.59647,-5.53626,-7.581997,-10.985278,-4.6837144,-3.519504,-5.1522465,-7.2811713,-7.4502215,-6.841672,classical,classical.00079_stretch.wav
26.015877,135.93703,11.04887,16.210257,6.246057,2.3610957,-0.3844234,-1.5887938,-1.247859,0.0056887628,0.18035898,1.7003744,3.8947644,classical,classical.00080_compress.wav
-0.4450747,168.22173,2.7511308,21.567478,5.2436786,1.7535434,-0.022633899,-3.1139078,-1.5542797,0.5754886,0.27086258,2.0965524,4.1737328,classical,classical.00080_noise.wav
-4.276729,173.10544,-0.9202412,23.983702,3.8273518,2.4892838,-0.31984892,-3.0712864,-1.5010424,0.49585146,0.35400975,2.0466726,4.1813765,classical,classical.00080_original.wav
-36.73364,171.17436,-2.1407647,25.581694,-0.43013194,2.0599205,-4.737995,-3.421944,0.2919523,2.2887774,0.7457815,5.4872327,4.8187633,classical,classical.00080_pitch.wav
165.8838,88.1363,4.0616884,11.702478,4.1004114,3.293142,0.34957102,0.0008308004,-0.18927021,0.54174733,0.7642033,1.3867933,1.9256192,classical,classical.00080_reverb.wav
-43.51841,175.61986,2.0066428,25.586426,4.727399,1.9506906,-0.78738415,-4.030998,-0.48261958,2.8331869,2.138858,3.1599762,4.782749,classical,classical.00080_stretch.wav
49.832462,113.10224,-11.031657,11.107726,4.8439083,0.301681,-1.258593,-0.90387696,-2.577139,-3.0046532,-3.0923324,-2.6737647,-2.8817291,classical,classical.00081_compress.wav
38.566036,137.882,-24.631756,16.855873,3.2030966,-0.9024639,-2.1784706,-1.6410822,-3.4654882,-3.357721,-4.054624,-3.4248397,-3.5660865,classical,classical.00081_noise.wav
36.444187,140.63274,-26.830221,18.44072,2.1898336,-0.32096177,-2.4915137,-1.4860497,-3.5467973,-3.3052661,-4.100259,-3.375594,-3.6138296,classical,classical.00081_original.wav
2.20064,138.23106,-28.31938,22.370386,-1.2158276,-1.2476021,-3.727418,-1.7549208,-5.8363285,-3.7917523,-5.4592304,-1.9403515,-4.1147647,classical,classical.00081_pitch.wav
177.73048,68.81799,-5.982692,6.0898795,1.3826627,0.9049309,-0.999499,-1.4016542,-2.4245844,-2.227637,-1.9044408,-1.200193,-1.6216866,classical,classical.00081_reverb.wav
-5.86169,146.04208,-25.163992,19.286797,3.7912333,-1.5055828,-2.2890382,-1.5501131,-4.180334,-4.5375814,-5.3208,-3.8059223,-3.9907792,classical,classical.00081_stretch.wav
73.0821,96.86556,-23.673588,3.7191277,-6.9656377,-7.2853875,-9.235294,-10.245272,-8.536165,-4.0139265,-3.9181817,-4.8470783,-3.3613145,classical,classical.00082_compress.wav
69.36944,117.36645,-37.347755,9.535806,-11.301854,-6.89085,-11.214329,-11.351611,-10.068191,-5.279722,-4.74063,-5.831003,-4.3841023,classical,classical.00082_noise.wav
68.131645,118.998695,-38.6942,10.532421,-11.9762125,-6.4720764,-11.454456,-11.227511,-10.11691,-5.2724524,-4.736956,-5.8321924,-4.389479,classical,classical.00082_original.wav
26.810928,115.30524,-45.76932,8.561932,-19.602396,-9.163809,-15.893513,-12.1398,-9.442074,-4.263449,-7.4591007,-4.315879,-1.1587343,classical,classical.00082_pitch.wav
186.37936,56.59961,-11.84688,0.8559069,-5.4322395,-5.6068788,-6.5962577,-6.3384404,-5.745372,-3.8833776,-3.9137743,-3.7794662,-2.4516077,classical,classical.00082_reverb.wav
21.256187,128.3783,-42.067448,9.039777,-14.078564,-8.923539,-12.331636,-13.928716,-11.853851,-6.520207,-5.4188347,-7.633716,-5.3388987,classical,classical.00082_stretch.wav
32.094963,119.188576,-5.9694467,4.2014065,-0.72807294,-3.2134666,-7.539909,-9.183613,-9.06537,-7.8620973,-6.3764925,-3.9532087,-2.1476443,classical,classical.00083_compress.wav
3.22186,156.5347,-18.225689,5.5282855,-0.5282608,-3.4654574,-9.13934,-11.025383,-10.925749,-8.398546,-6.9134026,-4.465922,-2.7852387,classical,classical.00083_noise.wav
-4.834841,166.6279,-25.421936,9.765937,-2.6164482,-2.647312,-9.305017,-11.122565,-10.77054,-8.572551,-6.7650104,-4.5346074,-2.7888663,classical,classical.00083_original.wav
-46.169964,166.5236,-29.29265,7.8271794,-6.6520023,-7.801209,-13.329924,-13.428909,-10.559403,-7.473283,-5.325322,-3.184893,-1.7880241,classical,classical.00083_pitch.wav
175.01114,70.516106,-6.194858,4.0811424,-2.2843611,-3.4881253,-6.053002,-5.410344,-4.8997374,-3.9619586,-3.3004997,-1.8565328,-0.99643904,classical,classical.00083_reverb.wav
-49.160236,175.27057,-21.392561,7.467367,-1.5678811,-4.466282,-8.813357,-12.659398,-11.765424,-9.393307,-7.4721575,-5.381356,-3.5841615,classical,classical.00083_stretch.wav
47.051517,116.83161,-12.63636,4.456326,0.08761924,-4.455618,-7.61235,-6.615919,-6.5573835,-5.6080713,-5.179883,-4.6259904,-3.4006622,classical,classical.00084_compress.wav
24.751326,148.97679,-28.275467,9.989646,-1.2013795,-5.1170554,-9.325765,-7.4346786,-8.107079,-7.669848,-6.388397,-6.275729,-4.3180194,classical,classical.00084_noise.wav
19.171865,156.18784,-33.904274,13.808215,-3.463619,-3.9541295,-9.814481,-7.34698,-7.9663644,-7.9144745,-6.155422,-6.4379435,-4.2630982,classical,classical.00084_original.wav
-17.80456,153.70093,-39.349236,13.62684,-8.677447,-8.800131,-13.076374,-7.5536356,-10.102045,-6.9355426,-6.8556085,-5.84058,-3.0536942,classical,classical.00084_pitch.wav
178.11945,71.855255,-6.2872286,4.7584863,-0.26178852,-1.0017513,-4.0333076,-4.7564473,-5.9123507,-6.0757513,-5.1982474,-3.3126936,-1.9310133,classical,classical.00084_reverb.wav
